CodigoTerritorial,Departamento,Provincia,Municipio,CodigoRecinto,RecintoNombre,RecintoDireccion,NumMesas,CodigoActa,NroMesa,VotantesHabilitados,PapeletasAnfora,PapeltasNoUtilizadas,P1,P2,P3,P4,VotosValidos,VotosBlancos,VotosNulos,Observaciones,,AperturaHora,AperturaMinutos,CierreHora,CierreMinutos
20301.0,La Paz,Pacajes,Coro Coro,2030100591.0,Escuela La Estrella (San Gabriel),San Gabriel,18.0,2030100591005.0,5.0,330.0,276.0,54.0,71.0,40.0,18.0,118.0,247.0,27.0,2.0,,,8.0,0.0,16.0,1.0
20301.0,La Paz,Pacajes,Coro Coro,2030100591.0,Escuela La Estrella (San Gabriel),San Gabriel,18.0,2030100591006.0,6.0,378.0,297.0,81.0,55.0,26.0,3.0,141.0,225.0,48.0,24.0,,,8.0,4.0,16.0,52.0
20301.0,La Paz,Pacajes,Coro Coro,2030100591.0,Escuela La Estrella (San Gabriel),San Gabriel,18.0,2030100591007.0,7.0,363.0,304.0,59.0,71.0,28.0,22.0,133.0,254.0,24.0,26.0,,,8.0,0.0,16.0,6.0
20301.0,La Paz,Pacajes,Coro Coro,2030100591.0,Escuela La Estrella (San Gabriel),San Gabriel,18.0,2030100591008.0,8.0,88.0,70.0,18.0,23.0,9.0,3.0,20.0,55.0,8.0,7.0,,,8.0,0.0,16.0,18.0
20301.0,La Paz,Pacajes,Coro Coro,2030100591.0,Escuela La Estrella (San Gabriel),San Gabriel,18.0,2030100591009.0,9.0,159.0,151.0,8.0,59.0,9.0,1.0,69.0,138.0,12.0,1.0,,,8.0,0.0,16.0,43.0
20301.0,La Paz,Pacajes,Coro Coro,2030100591.0,Escuela La Estrella (San Gabriel),San Gabriel,18.0,2030100591010.0,10.0,541.0,452.0,89.0,28.0,53.0,27.0,325.0,433.0,16.0,3.0,,,8.0,0.0,16.0,37.0
20301.0,La Paz,Pacajes,Coro Coro,2030100591.0,Escuela La Estrella (San Gabriel),San Gabriel,18.0,2030100591011.0,11.0,124.0,110.0,14.0,8.0,8.0,0.0,76.0,92.0,18.0,0.0,,,8.0,1.0,16.0,31.0
20301.0,La Paz,Pacajes,Coro Coro,2030100591.0,Escuela La Estrella (San Gabriel),San Gabriel,18.0,2030100591012.0,12.0,178.0,149.0,29.0,47.0,19.0,10.0,56.0,132.0,14.0,3.0,,,8.0,4.0,16.0,54.0
20301.0,La Paz,Pacajes,Coro Coro,2030100591.0,Escuela La Estrella (San Gabriel),San Gabriel,18.0,2030100591013.0,13.0,566.0,551.0,15.0,51.0,40.0,5.0,367.0,463.0,40.0,48.0,,,8.0,3.0,16.0,57.0
20301.0,La Paz,Pacajes,Coro Coro,2030100591.0,Escuela La Estrella (San Gabriel),San Gabriel,18.0,2030100591014.0,14.0,823.0,645.0,178.0,251.0,14.0,41.0,280.0,586.0,4.0,55.0,,,8.0,4.0,16.0,12.0
20301.0,La Paz,Pacajes,Coro Coro,2030100591.0,Escuela La Estrella (San Gabriel),San Gabriel,18.0,2030100591015.0,15.0,212.0,209.0,3.0,20.0,33.0,1.0,126.0,180.0,29.0,0.0,,,8.0,3.0,16.0,51.0
20301.0,La Paz,Pacajes,Coro Coro,2030100591.0,Escuela La Estrella (San Gabriel),San Gabriel,18.0,2030100591016.0,16.0,189.0,161.0,28.0,61.0,16.0,11.0,38.0,126.0,29.0,6.0,,,8.0,1.0,16.0,18.0
20301.0,La Paz,Pacajes,Coro Coro,2030100591.0,Escuela La Estrella (San Gabriel),San Gabriel,18.0,2030100591017.0,17.0,460.0,379.0,81.0,96.0,26.0,14.0,162.0,298.0,41.0,40.0,,,8.0,1.0,16.0,2.0
20301.0,La Paz,Pacajes,Coro Coro,2030100591.0,Escuela La Estrella (San Gabriel),San Gabriel,18.0,2030100591018.0,18.0,190.0,155.0,35.0,16.0,17.0,6.0,103.0,142.0,7.0,6.0,,,8.0,0.0,16.0,50.0
20302.0,La Paz,Pacajes,Caquiaviri,2030200609.0,Unidad Educativa Ivirizu Vandiola,Ivirizu Vandiola,6.0,2030200609001.0,1.0,497.0,388.0,109.0,168.0,5.0,22.0,156.0,351.0,9.0,28.0,Ausencia de delegados sin justificación: Casos donde se impidió el acceso o la firma de delegados de organizaciones políticas debidamente acreditados,,8.0,3.0,16.0,59.0
20302.0,La Paz,Pacajes,Caquiaviri,2030200609.0,Unidad Educativa Ivirizu Vandiola,Ivirizu Vandiola,6.0,2030200609002.0,2.0,853.0,773.0,80.0,87.0,108.0,37.0,475.0,707.0,61.0,5.0,,,8.0,1.0,16.0,26.0
20302.0,La Paz,Pacajes,Caquiaviri,2030200609.0,Unidad Educativa Ivirizu Vandiola,Ivirizu Vandiola,6.0,2030200609003.0,3.0,730.0,624.0,106.0,160.0,33.0,36.0,215.0,444.0,109.0,71.0,,,8.0,0.0,16.0,34.0
20302.0,La Paz,Pacajes,Caquiaviri,2030200609.0,Unidad Educativa Ivirizu Vandiola,Ivirizu Vandiola,6.0,2030200609004.0,4.0,240.0,191.0,49.0,54.0,16.0,6.0,103.0,179.0,2.0,10.0,Errores de transcripción: Tachaduras o enmiendas en las casillas de resultados que no fueron aclaradas en el espacio de Observaciones con la frase corre y vale.,,8.0,3.0,16.0,52.0
20302.0,La Paz,Pacajes,Caquiaviri,2030200609.0,Unidad Educativa Ivirizu Vandiola,Ivirizu Vandiola,6.0,2030200609005.0,5.0,501.0,482.0,19.0,123.0,33.0,33.0,267.0,456.0,3.0,23.0,,,8.0,3.0,16.0,41.0
20302.0,La Paz,Pacajes,Caquiaviri,2030200609.0,Unidad Educativa Ivirizu Vandiola,Ivirizu Vandiola,6.0,2030200609006.0,6.0,269.0,264.0,5.0,100.0,26.0,18.0,93.0,237.0,13.0,14.0,,,8.0,1.0,16.0,22.0
20302.0,La Paz,Pacajes,Caquiaviri,2030200615.0,Escuela Dr. Demetrio Canelas,Ayapampa,7.0,2030200615001.0,1.0,878.0,732.0,146.0,155.0,106.0,46.0,243.0,550.0,134.0,48.0,,,8.0,3.0,16.0,9.0
20302.0,La Paz,Pacajes,Caquiaviri,2030200615.0,Escuela Dr. Demetrio Canelas,Ayapampa,7.0,2030200615002.0,2.0,12.0,10.0,2.0,2.0,1.0,0.0,6.0,9.0,1.0,0.0,,,8.0,4.0,16.0,31.0
20302.0,La Paz,Pacajes,Caquiaviri,2030200615.0,Escuela Dr. Demetrio Canelas,Ayapampa,7.0,2030200615003.0,3.0,59.0,52.0,7.0,17.0,0.0,4.0,23.0,44.0,5.0,3.0,,,8.0,2.0,16.0,26.0
20302.0,La Paz,Pacajes,Caquiaviri,2030200615.0,Escuela Dr. Demetrio Canelas,Ayapampa,7.0,2030200615004.0,4.0,771.0,637.0,134.0,289.0,70.0,2.0,249.0,610.0,12.0,15.0,,,8.0,2.0,16.0,47.0
20302.0,La Paz,Pacajes,Caquiaviri,2030200615.0,Escuela Dr. Demetrio Canelas,Ayapampa,7.0,2030200615005.0,5.0,643.0,537.0,106.0,37.0,17.0,36.0,373.0,463.0,52.0,22.0,,,8.0,2.0,16.0,1.0
20302.0,La Paz,Pacajes,Caquiaviri,2030200615.0,Escuela Dr. Demetrio Canelas,Ayapampa,7.0,2030200615006.0,6.0,729.0,637.0,92.0,65.0,38.0,37.0,376.0,516.0,105.0,16.0,,,9.0,0.0,16.0,54.0
20302.0,La Paz,Pacajes,Caquiaviri,2030200615.0,Escuela Dr. Demetrio Canelas,Ayapampa,7.0,2030200615007.0,7.0,353.0,324.0,29.0,15.0,15.0,12.0,226.0,268.0,53.0,3.0,,,8.0,3.0,16.0,41.0
20302.0,La Paz,Pacajes,Caquiaviri,2030200622.0,U.E. Patria Nueva,Zona Sud Barrio 1ro. De Mayo OTB El Palmar,1.0,2030200622001.0,1.0,792.0,644.0,148.0,68.0,75.0,7.0,447.0,597.0,35.0,12.0,,,8.0,3.0,16.0,18.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623001.0,1.0,398.0,340.0,58.0,102.0,58.0,9.0,144.0,313.0,23.0,4.0,,,8.0,0.0,16.0,52.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623002.0,2.0,291.0,231.0,60.0,0.0,26.0,5.0,176.0,207.0,11.0,13.0,,,8.0,3.0,16.0,2.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623003.0,3.0,221.0,217.0,4.0,7.0,39.0,2.0,152.0,200.0,14.0,3.0,,,8.0,2.0,16.0,59.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623004.0,4.0,288.0,288.0,0.0,2.0,8.0,2.0,262.0,274.0,6.0,8.0,,,8.0,3.0,16.0,37.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623005.0,5.0,624.0,529.0,95.0,239.0,59.0,1.0,198.0,497.0,23.0,9.0,,,8.0,0.0,16.0,35.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623006.0,6.0,200.0,188.0,12.0,65.0,14.0,10.0,89.0,178.0,6.0,4.0,,,8.0,2.0,16.0,37.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623007.0,7.0,842.0,665.0,177.0,70.0,40.0,39.0,446.0,595.0,46.0,24.0,,,8.0,2.0,16.0,39.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623008.0,8.0,785.0,723.0,62.0,146.0,93.0,22.0,392.0,653.0,44.0,26.0,,,8.0,4.0,16.0,26.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623009.0,9.0,252.0,245.0,7.0,70.0,13.0,3.0,139.0,225.0,19.0,1.0,,,8.0,3.0,16.0,47.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623010.0,10.0,433.0,361.0,72.0,67.0,0.0,21.0,187.0,275.0,67.0,19.0,Errores de transcripción: Tachaduras o enmiendas en las casillas de resultados que no fueron aclaradas en el espacio de Observaciones con la frase corre y vale.,,8.0,2.0,16.0,11.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623011.0,11.0,411.0,398.0,13.0,22.0,2.0,18.0,313.0,355.0,25.0,18.0,,,8.0,0.0,16.0,38.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623012.0,12.0,371.0,328.0,43.0,14.0,25.0,13.0,205.0,257.0,52.0,19.0,,,8.0,4.0,16.0,8.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623013.0,13.0,783.0,722.0,61.0,263.0,105.0,30.0,216.0,614.0,74.0,34.0,,,8.0,0.0,16.0,35.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623014.0,14.0,829.0,745.0,84.0,304.0,92.0,54.0,181.0,631.0,93.0,21.0,,,8.0,2.0,16.0,25.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623015.0,15.0,880.0,841.0,39.0,136.0,96.0,35.0,483.0,750.0,46.0,45.0,,,8.0,2.0,16.0,53.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623016.0,16.0,950.0,765.0,185.0,91.0,51.0,31.0,497.0,670.0,26.0,69.0,,,8.0,1.0,16.0,44.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623017.0,17.0,182.0,169.0,13.0,54.0,17.0,4.0,63.0,138.0,27.0,4.0,,,8.0,0.0,16.0,47.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623018.0,18.0,830.0,750.0,80.0,11.0,58.0,8.0,634.0,711.0,36.0,3.0,,,8.0,1.0,16.0,3.0
20303.0,La Paz,Pacajes,Calacoto,2030300623.0,Unidad Educativa Simon Bolivar (Sumunpaya),Zona Sumunpuya Sud,19.0,2030300623019.0,19.0,820.0,763.0,57.0,43.0,103.0,21.0,516.0,683.0,71.0,9.0,,,8.0,0.0,16.0,53.0
20303.0,La Paz,Pacajes,Calacoto,2030300642.0,Escuela Gualberto Villarroel,Arani,14.0,2030300642001.0,1.0,99.0,78.0,21.0,17.0,8.0,2.0,35.0,62.0,13.0,3.0,,,8.0,3.0,16.0,1.0
20303.0,La Paz,Pacajes,Calacoto,2030300642.0,Escuela Gualberto Villarroel,Arani,14.0,2030300642002.0,2.0,515.0,412.0,103.0,53.0,38.0,24.0,233.0,348.0,35.0,29.0,,,8.0,3.0,16.0,2.0
20303.0,La Paz,Pacajes,Calacoto,2030300642.0,Escuela Gualberto Villarroel,Arani,14.0,2030300642003.0,3.0,162.0,127.0,35.0,49.0,17.0,8.0,25.0,99.0,23.0,5.0,,,8.0,2.0,16.0,4.0
20303.0,La Paz,Pacajes,Calacoto,2030300642.0,Escuela Gualberto Villarroel,Arani,14.0,2030300642004.0,4.0,403.0,396.0,7.0,36.0,46.0,22.0,252.0,356.0,20.0,20.0,,,8.0,1.0,16.0,23.0
20303.0,La Paz,Pacajes,Calacoto,2030300642.0,Escuela Gualberto Villarroel,Arani,14.0,2030300642005.0,5.0,277.0,217.0,60.0,22.0,19.0,13.0,131.0,185.0,11.0,21.0,,,8.0,0.0,16.0,45.0
20303.0,La Paz,Pacajes,Calacoto,2030300642.0,Escuela Gualberto Villarroel,Arani,14.0,2030300642006.0,6.0,42.0,36.0,6.0,1.0,1.0,1.0,26.0,29.0,6.0,1.0,,,8.0,4.0,16.0,19.0
20303.0,La Paz,Pacajes,Calacoto,2030300642.0,Escuela Gualberto Villarroel,Arani,14.0,2030300642007.0,7.0,579.0,462.0,117.0,176.0,14.0,36.0,219.0,445.0,11.0,6.0,,,8.0,3.0,16.0,22.0
20303.0,La Paz,Pacajes,Calacoto,2030300642.0,Escuela Gualberto Villarroel,Arani,14.0,2030300642008.0,8.0,979.0,929.0,50.0,187.0,87.0,55.0,546.0,875.0,54.0,0.0,,,8.0,4.0,16.0,16.0
20303.0,La Paz,Pacajes,Calacoto,2030300642.0,Escuela Gualberto Villarroel,Arani,14.0,2030300642009.0,9.0,7.0,6.0,1.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,,,8.0,4.0,16.0,26.0
20303.0,La Paz,Pacajes,Calacoto,2030300642.0,Escuela Gualberto Villarroel,Arani,14.0,2030300642010.0,10.0,126.0,116.0,10.0,21.0,10.0,8.0,68.0,107.0,0.0,9.0,,,8.0,2.0,16.0,12.0
20303.0,La Paz,Pacajes,Calacoto,2030300642.0,Escuela Gualberto Villarroel,Arani,14.0,2030300642011.0,11.0,69.0,69.0,0.0,21.0,1.0,5.0,28.0,55.0,8.0,6.0,,,8.0,0.0,16.0,12.0
20303.0,La Paz,Pacajes,Calacoto,2030300642.0,Escuela Gualberto Villarroel,Arani,14.0,2030300642012.0,12.0,762.0,712.0,50.0,57.0,41.0,6.0,555.0,659.0,29.0,24.0,,,8.0,2.0,16.0,38.0
20303.0,La Paz,Pacajes,Calacoto,2030300642.0,Escuela Gualberto Villarroel,Arani,14.0,2030300642013.0,13.0,170.0,148.0,22.0,61.0,9.0,5.0,56.0,131.0,7.0,10.0,,,8.0,1.0,16.0,42.0
20303.0,La Paz,Pacajes,Calacoto,2030300642.0,Escuela Gualberto Villarroel,Arani,14.0,2030300642014.0,14.0,502.0,419.0,83.0,10.0,17.0,6.0,303.0,336.0,42.0,41.0,,,8.0,4.0,16.0,5.0
20303.0,La Paz,Pacajes,Calacoto,2030300656.0,U.E. Simon I. Patioo,Avenida Pairumani,5.0,2030300656001.0,1.0,287.0,248.0,39.0,57.0,31.0,17.0,104.0,209.0,12.0,27.0,,,8.0,0.0,16.0,24.0
20303.0,La Paz,Pacajes,Calacoto,2030300656.0,U.E. Simon I. Patioo,Avenida Pairumani,5.0,2030300656002.0,2.0,829.0,733.0,96.0,244.0,75.0,57.0,310.0,686.0,24.0,23.0,,,8.0,4.0,16.0,12.0
20303.0,La Paz,Pacajes,Calacoto,2030300656.0,U.E. Simon I. Patioo,Avenida Pairumani,5.0,2030300656003.0,3.0,247.0,216.0,31.0,12.0,6.0,0.0,144.0,162.0,38.0,16.0,,,8.0,3.0,16.0,48.0
20303.0,La Paz,Pacajes,Calacoto,2030300656.0,U.E. Simon I. Patioo,Avenida Pairumani,5.0,2030300656004.0,4.0,795.0,632.0,163.0,152.0,101.0,36.0,240.0,529.0,43.0,60.0,,,8.0,2.0,16.0,4.0
20303.0,La Paz,Pacajes,Calacoto,2030300656.0,U.E. Simon I. Patioo,Avenida Pairumani,5.0,2030300656005.0,5.0,403.0,345.0,58.0,64.0,16.0,14.0,167.0,261.0,59.0,25.0,,,8.0,0.0,16.0,15.0
20305.0,La Paz,Pacajes,Chara�a,2030500661.0,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,3.0,2030500661001.0,1.0,417.0,387.0,30.0,124.0,54.0,11.0,176.0,365.0,17.0,5.0,,,8.0,4.0,16.0,21.0
20305.0,La Paz,Pacajes,Chara�a,2030500661.0,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,3.0,2030500661002.0,2.0,827.0,809.0,18.0,163.0,22.0,48.0,417.0,650.0,96.0,63.0,,,8.0,3.0,16.0,48.0
20305.0,La Paz,Pacajes,Chara�a,2030500661.0,Unidad Educativa 14 de Septiembre,Calle Francisco Suarez entre Rigoberto Sains y Cesar Achaval,3.0,2030500661003.0,3.0,880.0,776.0,104.0,206.0,1.0,23.0,480.0,710.0,50.0,16.0,,,8.0,3.0,16.0,15.0
20305.0,La Paz,Pacajes,Chara�a,2030500664.0,U.E. Serrano,Sindicato Agrarario Serrano?Carretera Troncal Cochabamba Mizque,12.0,2030500664001.0,1.0,403.0,383.0,20.0,64.0,62.0,19.0,173.0,318.0,48.0,17.0,,,8.0,1.0,16.0,1.0
20305.0,La Paz,Pacajes,Chara�a,2030500664.0,U.E. Serrano,Sindicato Agrarario Serrano?Carretera Troncal Cochabamba Mizque,12.0,2030500664002.0,2.0,797.0,662.0,135.0,19.0,81.0,48.0,360.0,508.0,86.0,68.0,,,8.0,0.0,16.0,24.0
20305.0,La Paz,Pacajes,Chara�a,2030500664.0,U.E. Serrano,Sindicato Agrarario Serrano?Carretera Troncal Cochabamba Mizque,12.0,2030500664003.0,3.0,938.0,807.0,131.0,274.0,50.0,0.0,305.0,629.0,123.0,55.0,,,8.0,2.0,16.0,29.0
20305.0,La Paz,Pacajes,Chara�a,2030500664.0,U.E. Serrano,Sindicato Agrarario Serrano?Carretera Troncal Cochabamba Mizque,12.0,2030500664004.0,4.0,867.0,773.0,94.0,92.0,77.0,47.0,452.0,668.0,90.0,15.0,,,8.0,0.0,16.0,30.0
20305.0,La Paz,Pacajes,Chara�a,2030500664.0,U.E. Serrano,Sindicato Agrarario Serrano?Carretera Troncal Cochabamba Mizque,12.0,2030500664005.0,5.0,472.0,376.0,96.0,166.0,6.0,24.0,150.0,346.0,3.0,27.0,,,8.0,0.0,16.0,6.0
20305.0,La Paz,Pacajes,Chara�a,2030500664.0,U.E. Serrano,Sindicato Agrarario Serrano?Carretera Troncal Cochabamba Mizque,12.0,2030500664006.0,6.0,5.0,5.0,0.0,1.0,0.0,0.0,4.0,5.0,0.0,0.0,,,8.0,1.0,16.0,49.0
20305.0,La Paz,Pacajes,Chara�a,2030500664.0,U.E. Serrano,Sindicato Agrarario Serrano?Carretera Troncal Cochabamba Mizque,12.0,2030500664007.0,7.0,313.0,258.0,55.0,25.0,7.0,12.0,201.0,245.0,10.0,3.0,,,8.0,0.0,16.0,47.0
20305.0,La Paz,Pacajes,Chara�a,2030500664.0,U.E. Serrano,Sindicato Agrarario Serrano?Carretera Troncal Cochabamba Mizque,12.0,2030500664008.0,8.0,291.0,243.0,48.0,83.0,20.0,13.0,64.0,180.0,37.0,26.0,,,8.0,4.0,16.0,38.0
20305.0,La Paz,Pacajes,Chara�a,2030500664.0,U.E. Serrano,Sindicato Agrarario Serrano?Carretera Troncal Cochabamba Mizque,12.0,2030500664009.0,9.0,914.0,725.0,189.0,80.0,37.0,56.0,397.0,570.0,119.0,36.0,,,8.0,1.0,16.0,20.0
20305.0,La Paz,Pacajes,Chara�a,2030500664.0,U.E. Serrano,Sindicato Agrarario Serrano?Carretera Troncal Cochabamba Mizque,12.0,2030500664010.0,10.0,321.0,273.0,48.0,72.0,38.0,14.0,136.0,260.0,1.0,12.0,,,8.0,0.0,16.0,10.0
20305.0,La Paz,Pacajes,Chara�a,2030500664.0,U.E. Serrano,Sindicato Agrarario Serrano?Carretera Troncal Cochabamba Mizque,12.0,2030500664011.0,11.0,365.0,332.0,33.0,28.0,37.0,24.0,183.0,272.0,42.0,18.0,,,8.0,1.0,16.0,4.0
20305.0,La Paz,Pacajes,Chara�a,2030500664.0,U.E. Serrano,Sindicato Agrarario Serrano?Carretera Troncal Cochabamba Mizque,12.0,2030500664012.0,12.0,473.0,409.0,64.0,115.0,26.0,13.0,235.0,389.0,20.0,0.0,,,8.0,3.0,16.0,55.0
20306.0,La Paz,Pacajes,Waldo Ballivi�n,2030600676.0,Unidad Educativa Molinero,Molinero,14.0,2030600676001.0,1.0,525.0,521.0,4.0,173.0,15.0,20.0,240.0,448.0,24.0,49.0,,,8.0,0.0,16.0,19.0
20306.0,La Paz,Pacajes,Waldo Ballivi�n,2030600676.0,Unidad Educativa Molinero,Molinero,14.0,2030600676002.0,2.0,747.0,645.0,102.0,238.0,61.0,5.0,290.0,594.0,44.0,7.0,,,8.0,4.0,16.0,6.0
20306.0,La Paz,Pacajes,Waldo Ballivi�n,2030600676.0,Unidad Educativa Molinero,Molinero,14.0,2030600676003.0,3.0,357.0,344.0,13.0,146.0,18.0,18.0,137.0,319.0,6.0,19.0,,,8.0,0.0,16.0,12.0
20306.0,La Paz,Pacajes,Waldo Ballivi�n,2030600676.0,Unidad Educativa Molinero,Molinero,14.0,2030600676004.0,4.0,275.0,258.0,17.0,89.0,26.0,2.0,100.0,217.0,31.0,10.0,,,8.0,3.0,16.0,31.0
20306.0,La Paz,Pacajes,Waldo Ballivi�n,2030600676.0,Unidad Educativa Molinero,Molinero,14.0,2030600676005.0,5.0,875.0,832.0,43.0,89.0,97.0,45.0,462.0,693.0,108.0,31.0,,,8.0,1.0,16.0,27.0
20306.0,La Paz,Pacajes,Waldo Ballivi�n,2030600676.0,Unidad Educativa Molinero,Molinero,14.0,2030600676006.0,6.0,743.0,642.0,101.0,235.0,77.0,5.0,281.0,598.0,13.0,31.0,,,8.0,1.0,16.0,0.0
20306.0,La Paz,Pacajes,Waldo Ballivi�n,2030600676.0,Unidad Educativa Molinero,Molinero,14.0,2030600676007.0,7.0,584.0,490.0,94.0,166.0,74.0,15.0,161.0,416.0,32.0,42.0,,,9.0,0.0,16.0,13.0
20306.0,La Paz,Pacajes,Waldo Ballivi�n,2030600676.0,Unidad Educativa Molinero,Molinero,14.0,2030600676008.0,8.0,90.0,75.0,15.0,6.0,6.0,3.0,44.0,59.0,8.0,8.0,,,8.0,0.0,16.0,35.0
20306.0,La Paz,Pacajes,Waldo Ballivi�n,2030600676.0,Unidad Educativa Molinero,Molinero,14.0,2030600676009.0,9.0,194.0,158.0,36.0,48.0,22.0,12.0,59.0,141.0,0.0,17.0,,,8.0,2.0,16.0,37.0
20306.0,La Paz,Pacajes,Waldo Ballivi�n,2030600676.0,Unidad Educativa Molinero,Molinero,14.0,2030600676010.0,10.0,504.0,501.0,3.0,134.0,74.0,6.0,236.0,450.0,48.0,3.0,,,8.0,4.0,16.0,8.0
20306.0,La Paz,Pacajes,Waldo Ballivi�n,2030600676.0,Unidad Educativa Molinero,Molinero,14.0,2030600676011.0,11.0,696.0,546.0,150.0,157.0,71.0,32.0,187.0,447.0,33.0,66.0,,,8.0,4.0,16.0,12.0
20306.0,La Paz,Pacajes,Waldo Ballivi�n,2030600676.0,Unidad Educativa Molinero,Molinero,14.0,2030600676012.0,12.0,547.0,427.0,120.0,148.0,2.0,18.0,191.0,359.0,53.0,15.0,,,8.0,1.0,16.0,50.0
20306.0,La Paz,Pacajes,Waldo Ballivi�n,2030600676.0,Unidad Educativa Molinero,Molinero,14.0,2030600676013.0,13.0,202.0,201.0,1.0,48.0,14.0,9.0,106.0,177.0,18.0,6.0,,,8.0,4.0,16.0,18.0
20306.0,La Paz,Pacajes,Waldo Ballivi�n,2030600676.0,Unidad Educativa Molinero,Molinero,14.0,2030600676014.0,14.0,880.0,873.0,7.0,95.0,66.0,22.0,573.0,756.0,92.0,25.0,,,8.0,0.0,16.0,26.0
20307.0,La Paz,Pacajes,Nazacara de Pacajes,2030700690.0,U.E. Abraham Flores Velasquez,Alalay,9.0,2030700690001.0,1.0,607.0,542.0,65.0,227.0,51.0,17.0,166.0,461.0,23.0,58.0,,,8.0,1.0,16.0,8.0
20307.0,La Paz,Pacajes,Nazacara de Pacajes,2030700690.0,U.E. Abraham Flores Velasquez,Alalay,9.0,2030700690002.0,2.0,352.0,349.0,3.0,32.0,60.0,10.0,231.0,333.0,6.0,10.0,,,8.0,3.0,16.0,54.0
20307.0,La Paz,Pacajes,Nazacara de Pacajes,2030700690.0,U.E. Abraham Flores Velasquez,Alalay,9.0,2030700690003.0,3.0,695.0,612.0,83.0,198.0,29.0,3.0,277.0,507.0,94.0,11.0,,,8.0,4.0,16.0,32.0
20307.0,La Paz,Pacajes,Nazacara de Pacajes,2030700690.0,U.E. Abraham Flores Velasquez,Alalay,9.0,2030700690004.0,4.0,60.0,53.0,7.0,6.0,3.0,1.0,34.0,44.0,8.0,1.0,Ausencia de delegados sin justificación: Casos donde se impidió el acceso o la firma de delegados de organizaciones políticas debidamente acreditados,,8.0,2.0,16.0,43.0
20307.0,La Paz,Pacajes,Nazacara de Pacajes,2030700690.0,U.E. Abraham Flores Velasquez,Alalay,9.0,2030700690005.0,5.0,566.0,454.0,112.0,61.0,26.0,24.0,303.0,414.0,34.0,6.0,,,8.0,3.0,16.0,39.0
20307.0,La Paz,Pacajes,Nazacara de Pacajes,2030700690.0,U.E. Abraham Flores Velasquez,Alalay,9.0,2030700690006.0,6.0,608.0,569.0,39.0,236.0,59.0,4.0,188.0,487.0,65.0,17.0,,,8.0,3.0,17.0,5.0
