CodigoRecinto,CodigoActa,NroMesa,VotantesHabilitados
3030201826.0,3030201826008.0,8.0,253.0
3030201826.0,3030201826009.0,9.0,490.0
3030201826.0,3030201826010.0,10.0,89.0
3030201836.0,3030201836001.0,1.0,979.0
3030201836.0,3030201836002.0,2.0,931.0
3030201836.0,3030201836003.0,3.0,930.0
3030201836.0,3030201836004.0,4.0,876.0
3030201836.0,3030201836005.0,5.0,92.0
3030201836.0,3030201836006.0,6.0,27.0
3030201836.0,3030201836007.0,7.0,742.0
3030201836.0,3030201836008.0,8.0,102.0
3030201836.0,3030201836009.0,9.0,718.0
3030201836.0,3030201836010.0,10.0,168.0
3030201836.0,3030201836011.0,11.0,207.0
3030201836.0,3030201836012.0,12.0,279.0
3030201836.0,3030201836013.0,13.0,70.0
3030201836.0,3030201836014.0,14.0,735.0
3030201836.0,3030201836015.0,15.0,432.0
3030301851.0,3030301851001.0,1.0,575.0
3030301851.0,3030301851002.0,2.0,80.0
3030301851.0,3030301851003.0,3.0,511.0
3030301851.0,3030301851004.0,4.0,441.0
3030301851.0,3030301851005.0,5.0,305.0
3030301851.0,3030301851006.0,6.0,673.0
3030301851.0,3030301851007.0,7.0,337.0
3030301851.0,3030301851008.0,8.0,103.0
3030301851.0,3030301851009.0,9.0,176.0
3030301851.0,3030301851010.0,10.0,859.0
3030301851.0,3030301851011.0,11.0,566.0
3030301851.0,3030301851012.0,12.0,735.0
3030301851.0,3030301851013.0,13.0,874.0
3030301851.0,3030301851014.0,14.0,152.0
3030301851.0,3030301851015.0,15.0,310.0
3030301851.0,3030301851016.0,16.0,85.0
3030301851.0,3030301851017.0,17.0,428.0
3030301851.0,3030301851018.0,18.0,740.0
3030301851.0,3030301851019.0,19.0,872.0
3040101870.0,3040101870001.0,1.0,271.0
3040101870.0,3040101870002.0,2.0,158.0
3040101870.0,3040101870003.0,3.0,20.0
3040101870.0,3040101870004.0,4.0,627.0
3040101870.0,3040101870005.0,5.0,257.0
3040101870.0,3040101870006.0,6.0,548.0
3040101870.0,3040101870007.0,7.0,819.0
3040101870.0,3040101870008.0,8.0,308.0
3040101870.0,3040101870009.0,9.0,536.0
3040101870.0,3040101870010.0,10.0,213.0
3040101880.0,3040101880001.0,1.0,947.0
3040101880.0,3040101880002.0,2.0,11.0
3040101880.0,3040101880003.0,3.0,786.0
3040101880.0,3040101880004.0,4.0,574.0
3040101880.0,3040101880005.0,5.0,503.0
3040101880.0,3040101880006.0,6.0,426.0
3040101880.0,3040101880007.0,7.0,499.0
3040101880.0,3040101880008.0,8.0,655.0
3040201888.0,3040201888001.0,1.0,121.0
3040201888.0,3040201888002.0,2.0,699.0
3040301890.0,3040301890001.0,1.0,308.0
3040301890.0,3040301890002.0,2.0,630.0
3040301890.0,3040301890003.0,3.0,680.0
3040301890.0,3040301890004.0,4.0,815.0
3040301890.0,3040301890005.0,5.0,706.0
3050101895.0,3050101895001.0,1.0,819.0
3050101895.0,3050101895002.0,2.0,72.0
3050101897.0,3050101897001.0,1.0,821.0
3050101897.0,3050101897002.0,2.0,319.0
3050101897.0,3050101897003.0,3.0,198.0
3050101897.0,3050101897004.0,4.0,836.0
3050101897.0,3050101897005.0,5.0,78.0
3050101897.0,3050101897006.0,6.0,624.0
3050101897.0,3050101897007.0,7.0,952.0
3050101897.0,3050101897008.0,8.0,754.0
3050101897.0,3050101897009.0,9.0,878.0
3050101897.0,3050101897010.0,10.0,408.0
3050101897.0,3050101897011.0,11.0,866.0
3050101908.0,3050101908001.0,1.0,542.0
3050101908.0,3050101908002.0,2.0,826.0
3050101908.0,3050101908003.0,3.0,216.0
3050101908.0,3050101908004.0,4.0,342.0
3050101908.0,3050101908005.0,5.0,277.0
3050101908.0,3050101908006.0,6.0,255.0
3050101908.0,3050101908007.0,7.0,402.0
3050101908.0,3050101908008.0,8.0,573.0
3050101908.0,3050101908009.0,9.0,879.0
3050101908.0,3050101908010.0,10.0,291.0
3050101908.0,3050101908011.0,11.0,329.0
3050101908.0,3050101908012.0,12.0,319.0
3060201920.0,3060201920001.0,1.0,108.0
3060201920.0,3060201920002.0,2.0,170.0
3060201920.0,3060201920003.0,3.0,584.0
3060201920.0,3060201920004.0,4.0,4.0
3060201920.0,3060201920005.0,5.0,991.0
3060201920.0,3060201920006.0,6.0,86.0
3060201920.0,3060201920007.0,7.0,597.0
3060201920.0,3060201920008.0,8.0,119.0
3060201920.0,3060201920009.0,9.0,111.0
3060201920.0,3060201920010.0,10.0,473.0
3060201920.0,3060201920011.0,11.0,979.0
3060201920.0,3060201920012.0,12.0,220.0
3060201920.0,3060201920013.0,13.0,942.0
3070201933.0,3070201933001.0,1.0,453.0
3070201933.0,3070201933002.0,2.0,794.0
3070201933.0,3070201933003.0,3.0,724.0
3070201936.0,3070201936001.0,1.0,4.0
3070201936.0,3070201936002.0,2.0,952.0
3070201936.0,3070201936003.0,3.0,267.0
3070201936.0,3070201936004.0,4.0,373.0
3070201936.0,3070201936005.0,5.0,575.0
3070201941.0,3070201941001.0,1.0,204.0
3070201941.0,3070201941002.0,2.0,157.0
3070201941.0,3070201941003.0,3.0,989.0
3070201941.0,3070201941004.0,4.0,101.0
3070201941.0,3070201941005.0,5.0,688.0
3070201941.0,3070201941006.0,6.0,688.0
3070201941.0,3070201941007.0,7.0,257.0
3070201941.0,3070201941008.0,8.0,857.0
3070201941.0,3070201941009.0,9.0,832.0
3070201941.0,3070201941010.0,10.0,34.0
3070201941.0,3070201941011.0,11.0,856.0
3070201941.0,3070201941012.0,12.0,936.0
3070201941.0,3070201941013.0,13.0,499.0
3070201941.0,3070201941014.0,14.0,418.0
3070201941.0,3070201941015.0,15.0,210.0
3070201956.0,3070201956001.0,1.0,82.0
3070201956.0,3070201956002.0,2.0,702.0
3070201956.0,3070201956003.0,3.0,189.0
3070201956.0,3070201956004.0,4.0,572.0
3070201956.0,3070201956005.0,5.0,413.0
3070201956.0,3070201956006.0,6.0,26.0
3070201956.0,3070201956007.0,7.0,700.0
3070201956.0,3070201956008.0,8.0,254.0
3070201956.0,3070201956009.0,9.0,393.0
3070201956.0,3070201956010.0,10.0,733.0
3070201956.0,3070201956011.0,11.0,675.0
3070201956.0,3070201956012.0,12.0,553.0
3070201956.0,3070201956013.0,13.0,392.0
3070201956.0,3070201956014.0,14.0,864.0
3070201956.0,3070201956015.0,15.0,774.0
3070201956.0,3070201956016.0,16.0,641.0
3070201956.0,3070201956017.0,17.0,671.0
3070201956.0,3070201956018.0,18.0,444.0
3070201956.0,3070201956019.0,19.0,463.0
3080101975.0,3080101975001.0,1.0,93.0
3080101975.0,3080101975002.0,2.0,337.0
3080101975.0,3080101975003.0,3.0,58.0
3080101975.0,3080101975004.0,4.0,829.0
3080101975.0,3080101975005.0,5.0,193.0
3080101975.0,3080101975006.0,6.0,25.0
3080101975.0,3080101975007.0,7.0,356.0
3080101975.0,3080101975008.0,8.0,355.0
3080101975.0,3080101975009.0,9.0,378.0
3080101984.0,3080101984001.0,1.0,759.0
3080101984.0,3080101984002.0,2.0,172.0
3080101984.0,3080101984003.0,3.0,728.0
3080101984.0,3080101984004.0,4.0,237.0
3080101984.0,3080101984005.0,5.0,843.0
3080101984.0,3080101984006.0,6.0,364.0
3080101984.0,3080101984007.0,7.0,18.0
3080101991.0,3080101991001.0,1.0,31.0
3080101991.0,3080101991002.0,2.0,248.0
3080101991.0,3080101991003.0,3.0,610.0
3080101991.0,3080101991004.0,4.0,599.0
3080101991.0,3080101991005.0,5.0,293.0
3080101991.0,3080101991006.0,6.0,220.0
3080101991.0,3080101991007.0,7.0,544.0
3080101991.0,3080101991008.0,8.0,587.0
3080101991.0,3080101991009.0,9.0,341.0
3080101991.0,3080101991010.0,10.0,958.0
3080101991.0,3080101991011.0,11.0,308.0
3080101991.0,3080101991012.0,12.0,306.0
3080202003.0,3080202003001.0,1.0,360.0
3080202003.0,3080202003002.0,2.0,667.0
3080202003.0,3080202003003.0,3.0,744.0
3080202003.0,3080202003004.0,4.0,305.0
3080202003.0,3080202003005.0,5.0,676.0
3080202003.0,3080202003006.0,6.0,419.0
3080202003.0,3080202003007.0,7.0,749.0
3080302010.0,3080302010001.0,1.0,384.0
3080302010.0,3080302010002.0,2.0,293.0
3080302010.0,3080302010003.0,3.0,373.0
3080302010.0,3080302010004.0,4.0,598.0
3080302010.0,3080302010005.0,5.0,973.0
3080302010.0,3080302010006.0,6.0,604.0
3080302010.0,3080302010007.0,7.0,159.0
3080302010.0,3080302010008.0,8.0,583.0
3080302010.0,3080302010009.0,9.0,896.0
3080302010.0,3080302010010.0,10.0,405.0
3080302010.0,3080302010011.0,11.0,633.0
3080302010.0,3080302010012.0,12.0,73.0
3080302010.0,3080302010013.0,13.0,623.0
3080302010.0,3080302010014.0,14.0,919.0
3080302010.0,3080302010015.0,15.0,472.0
3080302010.0,3080302010016.0,16.0,260.0
3080302010.0,3080302010017.0,17.0,141.0
3080302010.0,3080302010018.0,18.0,337.0
3080302010.0,3080302010019.0,19.0,843.0
3080302010.0,3080302010020.0,20.0,40.0
3090102030.0,3090102030001.0,1.0,603.0
3090102030.0,3090102030002.0,2.0,758.0
3090102030.0,3090102030003.0,3.0,867.0
3090102030.0,3090102030004.0,4.0,64.0
3090102030.0,3090102030005.0,5.0,580.0
3090102030.0,3090102030006.0,6.0,752.0
3090102030.0,3090102030007.0,7.0,596.0
3090102030.0,3090102030008.0,8.0,709.0
3090102030.0,3090102030009.0,9.0,868.0
3090102030.0,3090102030010.0,10.0,206.0
3090102030.0,3090102030011.0,11.0,105.0
3090102030.0,3090102030012.0,12.0,212.0
3090102030.0,3090102030013.0,13.0,402.0
3090102030.0,3090102030014.0,14.0,597.0
3090102030.0,3090102030015.0,15.0,926.0
3090102030.0,3090102030016.0,16.0,305.0
3090102030.0,3090102030017.0,17.0,375.0
3090102030.0,3090102030018.0,18.0,77.0
3090102030.0,3090102030019.0,19.0,284.0
3090102049.0,3090102049001.0,1.0,854.0
3090102049.0,3090102049002.0,2.0,967.0
3090202051.0,3090202051001.0,1.0,693.0
3090202051.0,3090202051002.0,2.0,778.0
3090202051.0,3090202051003.0,3.0,16.0
3090202051.0,3090202051004.0,4.0,772.0
3090202051.0,3090202051005.0,5.0,365.0
3090202051.0,3090202051006.0,6.0,275.0
3090202051.0,3090202051007.0,7.0,668.0
3090202051.0,3090202051008.0,8.0,514.0
3090202051.0,3090202051009.0,9.0,935.0
3090202051.0,3090202051010.0,10.0,539.0
3090202051.0,3090202051011.0,11.0,429.0
3090202051.0,3090202051012.0,12.0,353.0
3090202051.0,3090202051013.0,13.0,856.0
3090202051.0,3090202051014.0,14.0,946.0
3090202051.0,3090202051015.0,15.0,143.0
3090202051.0,3090202051016.0,16.0,576.0
3090202051.0,3090202051017.0,17.0,677.0
3090302068.0,3090302068001.0,1.0,628.0
3090302068.0,3090302068002.0,2.0,966.0
3090302068.0,3090302068003.0,3.0,440.0
3090302068.0,3090302068004.0,4.0,132.0
3090302072.0,3090302072001.0,1.0,791.0
3090302072.0,3090302072002.0,2.0,130.0
3090302072.0,3090302072003.0,3.0,669.0
3100102075.0,3100102075001.0,1.0,753.0
3100102076.0,3100102076001.0,1.0,864.0
3100102076.0,3100102076002.0,2.0,812.0
3100102076.0,3100102076003.0,3.0,997.0
3100102076.0,3100102076004.0,4.0,519.0
3100102076.0,3100102076005.0,5.0,239.0
3100102076.0,3100102076006.0,6.0,284.0
3100102076.0,3100102076007.0,7.0,196.0
3100102076.0,3100102076008.0,8.0,571.0
3100102076.0,3100102076009.0,9.0,180.0
3100102076.0,3100102076010.0,10.0,885.0
3100102076.0,3100102076011.0,11.0,360.0
3100102076.0,3100102076012.0,12.0,871.0
3100102076.0,3100102076013.0,13.0,602.0
3100102076.0,3100102076014.0,14.0,468.0
3100102076.0,3100102076015.0,15.0,609.0
3100102076.0,3100102076016.0,16.0,755.0
3100102076.0,3100102076017.0,17.0,514.0
3100102076.0,3100102076018.0,18.0,79.0
3100102076.0,3100102076019.0,19.0,682.0
3100102076.0,3100102076020.0,20.0,306.0
3100202096.0,3100202096001.0,1.0,815.0
3100202096.0,3100202096002.0,2.0,410.0
3100202096.0,3100202096003.0,3.0,435.0
3100202096.0,3100202096004.0,4.0,497.0
3100202096.0,3100202096005.0,5.0,585.0
3100202096.0,3100202096006.0,6.0,988.0
3100202096.0,3100202096007.0,7.0,735.0
3100202096.0,3100202096008.0,8.0,906.0
3100202104.0,3100202104001.0,1.0,58.0
3100202104.0,3100202104002.0,2.0,161.0
3100202104.0,3100202104003.0,3.0,986.0
3100202104.0,3100202104004.0,4.0,318.0
3100202104.0,3100202104005.0,5.0,450.0
3100202104.0,3100202104006.0,6.0,759.0
3100202104.0,3100202104007.0,7.0,996.0
3100202104.0,3100202104008.0,8.0,98.0
3100202104.0,3100202104009.0,9.0,333.0
3100202104.0,3100202104010.0,10.0,551.0
3100202104.0,3100202104011.0,11.0,988.0
3100202104.0,3100202104012.0,12.0,291.0
3100202116.0,3100202116001.0,1.0,570.0
3100202116.0,3100202116002.0,2.0,686.0
3100202116.0,3100202116003.0,3.0,485.0
3100202116.0,3100202116004.0,4.0,846.0
3100202116.0,3100202116005.0,5.0,67.0
3100202116.0,3100202116006.0,6.0,677.0
3100202116.0,3100202116007.0,7.0,286.0
3100202116.0,3100202116008.0,8.0,817.0
3100202116.0,3100202116009.0,9.0,527.0
3100202116.0,3100202116010.0,10.0,460.0
3100202116.0,3100202116011.0,11.0,202.0
3100202116.0,3100202116012.0,12.0,70.0
3100202116.0,3100202116013.0,13.0,453.0
3100302129.0,3100302129001.0,1.0,304.0
3100302129.0,3100302129002.0,2.0,677.0
3100302129.0,3100302129003.0,3.0,557.0
3100302129.0,3100302129004.0,4.0,258.0
3100302129.0,3100302129005.0,5.0,80.0
3100302129.0,3100302129006.0,6.0,645.0
3100302129.0,3100302129007.0,7.0,710.0
3100302129.0,3100302129008.0,8.0,539.0
3100302129.0,3100302129009.0,9.0,832.0
3100302129.0,3100302129010.0,10.0,778.0
3100302139.0,3100302139001.0,1.0,129.0
3100302139.0,3100302139002.0,2.0,286.0
3100302139.0,3100302139003.0,3.0,447.0
3100302139.0,3100302139004.0,4.0,258.0
3100302139.0,3100302139005.0,5.0,235.0
3100302139.0,3100302139006.0,6.0,444.0
3100302139.0,3100302139007.0,7.0,362.0
3100302139.0,3100302139008.0,8.0,417.0
3100302139.0,3100302139009.0,9.0,472.0
3100302139.0,3100302139010.0,10.0,906.0
3100302139.0,3100302139011.0,11.0,611.0
3100302139.0,3100302139012.0,12.0,49.0
3100302139.0,3100302139013.0,13.0,971.0
3100302139.0,3100302139014.0,14.0,941.0
3100302139.0,3100302139015.0,15.0,982.0
3100302139.0,3100302139016.0,16.0,187.0
3100302139.0,3100302139017.0,17.0,318.0
3100302139.0,3100302139018.0,18.0,293.0
3100302139.0,3100302139019.0,19.0,814.0
3100302139.0,3100302139020.0,20.0,387.0
3110102159.0,3110102159001.0,1.0,991.0
3110102159.0,3110102159002.0,2.0,369.0
3110102159.0,3110102159003.0,3.0,730.0
3110102159.0,3110102159004.0,4.0,660.0
3110102159.0,3110102159005.0,5.0,259.0
3110102159.0,3110102159006.0,6.0,139.0
3110102159.0,3110102159007.0,7.0,454.0
3110102159.0,3110102159008.0,8.0,676.0
3110102159.0,3110102159009.0,9.0,623.0
3110102159.0,3110102159010.0,10.0,821.0
3110102159.0,3110102159011.0,11.0,869.0
3120202170.0,3120202170001.0,1.0,255.0
3120202170.0,3120202170002.0,2.0,891.0
3120202170.0,3120202170003.0,3.0,58.0
3120202170.0,3120202170004.0,4.0,500.0
3120202170.0,3120202170005.0,5.0,759.0
3120202170.0,3120202170006.0,6.0,14.0
3120202170.0,3120202170007.0,7.0,386.0
3120202170.0,3120202170008.0,8.0,260.0
3120202170.0,3120202170009.0,9.0,355.0
3120202170.0,3120202170010.0,10.0,166.0
3120202170.0,3120202170011.0,11.0,143.0
3120202170.0,3120202170012.0,12.0,430.0
3120202170.0,3120202170013.0,13.0,496.0
3120202170.0,3120202170014.0,14.0,431.0
3120202170.0,3120202170015.0,15.0,973.0
3120202170.0,3120202170016.0,16.0,571.0
3120202170.0,3120202170017.0,17.0,24.0
3120202170.0,3120202170018.0,18.0,37.0
3120202170.0,3120202170019.0,19.0,694.0
3120202170.0,3120202170020.0,20.0,881.0
3120202190.0,3120202190001.0,1.0,742.0
3120202190.0,3120202190002.0,2.0,795.0
3120202190.0,3120202190003.0,3.0,378.0
3120202190.0,3120202190004.0,4.0,472.0
3120202190.0,3120202190005.0,5.0,619.0
3120202190.0,3120202190006.0,6.0,933.0
3120202190.0,3120202190007.0,7.0,107.0
3120202190.0,3120202190008.0,8.0,13.0
3120202190.0,3120202190009.0,9.0,46.0
3120202199.0,3120202199001.0,1.0,266.0
3120202199.0,3120202199002.0,2.0,313.0
3120202199.0,3120202199003.0,3.0,783.0
3120202199.0,3120202199004.0,4.0,194.0
3120202199.0,3120202199005.0,5.0,149.0
3120202199.0,3120202199006.0,6.0,746.0
3120202199.0,3120202199007.0,7.0,339.0
3120202199.0,3120202199008.0,8.0,943.0
3120202199.0,3120202199009.0,9.0,416.0
3120202199.0,3120202199010.0,10.0,474.0
3120302209.0,3120302209001.0,1.0,384.0
3120302209.0,3120302209002.0,2.0,877.0
3120302209.0,3120302209003.0,3.0,189.0
3120302209.0,3120302209004.0,4.0,708.0
3120302209.0,3120302209005.0,5.0,686.0
3120302214.0,3120302214001.0,1.0,522.0
3120302214.0,3120302214002.0,2.0,907.0
3120302214.0,3120302214003.0,3.0,320.0
3120302214.0,3120302214004.0,4.0,313.0
3120302214.0,3120302214005.0,5.0,304.0
3120302214.0,3120302214006.0,6.0,358.0
3120302214.0,3120302214007.0,7.0,172.0
3120302214.0,3120302214008.0,8.0,145.0
3120302214.0,3120302214009.0,9.0,119.0
3120402223.0,3120402223001.0,1.0,522.0
3120402223.0,3120402223002.0,2.0,603.0
3120402223.0,3120402223003.0,3.0,554.0
3120402223.0,3120402223004.0,4.0,656.0
3120402223.0,3120402223005.0,5.0,574.0
3120402223.0,3120402223006.0,6.0,732.0
3120402223.0,3120402223007.0,7.0,929.0
3120402223.0,3120402223008.0,8.0,374.0
3120402223.0,3120402223009.0,9.0,197.0
3120402223.0,3120402223010.0,10.0,592.0
3120402223.0,3120402223011.0,11.0,64.0
3120402223.0,3120402223012.0,12.0,710.0
3120402223.0,3120402223013.0,13.0,725.0
3120402223.0,3120402223014.0,14.0,820.0
3120402223.0,3120402223015.0,15.0,353.0
3120402223.0,3120402223016.0,16.0,11.0
3120402223.0,3120402223017.0,17.0,304.0
3120402223.0,3120402223018.0,18.0,20.0
3120502241.0,3120502241001.0,1.0,820.0
3120502241.0,3120502241002.0,2.0,928.0
3120502241.0,3120502241003.0,3.0,788.0
3120502241.0,3120502241004.0,4.0,714.0
3120502241.0,3120502241005.0,5.0,350.0
3120602246.0,3120602246001.0,1.0,417.0
3120602246.0,3120602246002.0,2.0,485.0
3120602246.0,3120602246003.0,3.0,858.0
3120602246.0,3120602246004.0,4.0,985.0
3120602246.0,3120602246005.0,5.0,39.0
3120602246.0,3120602246006.0,6.0,948.0
3120602246.0,3120602246007.0,7.0,207.0
3120602246.0,3120602246008.0,8.0,720.0
3120602246.0,3120602246009.0,9.0,730.0
3120602246.0,3120602246010.0,10.0,25.0
3120602246.0,3120602246011.0,11.0,372.0
3120602246.0,3120602246012.0,12.0,794.0
3120602246.0,3120602246013.0,13.0,416.0
3120602246.0,3120602246014.0,14.0,497.0
3120602246.0,3120602246015.0,15.0,259.0
3120602246.0,3120602246016.0,16.0,745.0
3120602246.0,3120602246017.0,17.0,36.0
3130102263.0,3130102263001.0,1.0,104.0
3130102263.0,3130102263002.0,2.0,32.0
3130102263.0,3130102263003.0,3.0,989.0
3130102263.0,3130102263004.0,4.0,472.0
3130102263.0,3130102263005.0,5.0,258.0
3130102263.0,3130102263006.0,6.0,906.0
3130102263.0,3130102263007.0,7.0,793.0
3130102263.0,3130102263008.0,8.0,332.0
3130102263.0,3130102263009.0,9.0,502.0
3130102263.0,3130102263010.0,10.0,880.0
3130102263.0,3130102263011.0,11.0,370.0
3130102263.0,3130102263012.0,12.0,282.0
3130102263.0,3130102263013.0,13.0,192.0
3130302276.0,3130302276001.0,1.0,619.0
3140102277.0,3140102277001.0,1.0,226.0
3140102277.0,3140102277002.0,2.0,907.0
3140102277.0,3140102277003.0,3.0,642.0
3140102277.0,3140102277004.0,4.0,318.0
3140102277.0,3140102277005.0,5.0,878.0
3140102277.0,3140102277006.0,6.0,937.0
3140102277.0,3140102277007.0,7.0,217.0
3140102277.0,3140102277008.0,8.0,492.0
3140102277.0,3140102277009.0,9.0,250.0
3140102277.0,3140102277010.0,10.0,338.0
3140102277.0,3140102277011.0,11.0,976.0
3140102277.0,3140102277012.0,12.0,101.0
3140102277.0,3140102277013.0,13.0,607.0
3140102277.0,3140102277014.0,14.0,441.0
3140102277.0,3140102277015.0,15.0,824.0
3140102277.0,3140102277016.0,16.0,898.0
3140102277.0,3140102277017.0,17.0,563.0
3140102277.0,3140102277018.0,18.0,79.0
3140102277.0,3140102277019.0,19.0,578.0
3140102277.0,3140102277020.0,20.0,140.0
3140202297.0,3140202297001.0,1.0,715.0
3140202297.0,3140202297002.0,2.0,407.0
3140202297.0,3140202297003.0,3.0,854.0
3140202297.0,3140202297004.0,4.0,750.0
3140202297.0,3140202297005.0,5.0,758.0
3140202297.0,3140202297006.0,6.0,976.0
3140202297.0,3140202297007.0,7.0,926.0
3140202297.0,3140202297008.0,8.0,708.0
3140202297.0,3140202297009.0,9.0,400.0
3140202297.0,3140202297010.0,10.0,185.0
3140202297.0,3140202297011.0,11.0,598.0
3140202297.0,3140202297012.0,12.0,959.0
3140202297.0,3140202297013.0,13.0,31.0
3140202297.0,3140202297014.0,14.0,365.0
3140202297.0,3140202297015.0,15.0,503.0
3140202297.0,3140202297016.0,16.0,790.0
3140202313.0,3140202313001.0,1.0,390.0
3140202313.0,3140202313002.0,2.0,391.0
3140202313.0,3140202313003.0,3.0,470.0
3140202313.0,3140202313004.0,4.0,38.0
3140202313.0,3140202313005.0,5.0,186.0
3140202313.0,3140202313006.0,6.0,504.0
3140202313.0,3140202313007.0,7.0,98.0
3140202320.0,3140202320001.0,1.0,530.0
3140202320.0,3140202320002.0,2.0,965.0
3140202320.0,3140202320003.0,3.0,692.0
3140202320.0,3140202320004.0,4.0,918.0
3140202320.0,3140202320005.0,5.0,694.0
3140202320.0,3140202320006.0,6.0,741.0
3140202320.0,3140202320007.0,7.0,496.0
3140202320.0,3140202320008.0,8.0,145.0
3140202320.0,3140202320009.0,9.0,304.0
3140202320.0,3140202320010.0,10.0,996.0
3140202320.0,3140202320011.0,11.0,734.0
3140202320.0,3140202320012.0,12.0,942.0
3140202320.0,3140202320013.0,13.0,350.0
3140202333.0,3140202333001.0,1.0,151.0
3140202333.0,3140202333002.0,2.0,83.0
3140202333.0,3140202333003.0,3.0,715.0
3140202333.0,3140202333004.0,4.0,290.0
3140202333.0,3140202333005.0,5.0,331.0
3140202333.0,3140202333006.0,6.0,705.0
3140202333.0,3140202333007.0,7.0,253.0
3140202333.0,3140202333008.0,8.0,94.0
3140202333.0,3140202333009.0,9.0,100.0
3140202333.0,3140202333010.0,10.0,233.0
3140202333.0,3140202333011.0,11.0,43.0
3140202333.0,3140202333012.0,12.0,350.0
3140202333.0,3140202333013.0,13.0,831.0
3140202333.0,3140202333014.0,14.0,506.0
3140202333.0,3140202333015.0,15.0,416.0
3140202333.0,3140202333016.0,16.0,713.0
3140202333.0,3140202333017.0,17.0,847.0
3140202333.0,3140202333018.0,18.0,359.0
3140302351.0,3140302351001.0,1.0,640.0
3140302351.0,3140302351002.0,2.0,672.0
3140302351.0,3140302351003.0,3.0,856.0
3140302351.0,3140302351004.0,4.0,426.0
3140302351.0,3140302351005.0,5.0,846.0
3140302351.0,3140302351006.0,6.0,102.0
3140302351.0,3140302351007.0,7.0,67.0
3140302351.0,3140302351008.0,8.0,39.0
3140302351.0,3140302351009.0,9.0,700.0
3140302351.0,3140302351010.0,10.0,350.0
3140302351.0,3140302351011.0,11.0,852.0
3140302351.0,3140302351012.0,12.0,519.0
3140402363.0,3140402363001.0,1.0,928.0
3140402363.0,3140402363002.0,2.0,460.0
3140402363.0,3140402363003.0,3.0,152.0
3140402363.0,3140402363004.0,4.0,897.0
3140402363.0,3140402363005.0,5.0,471.0
3140402363.0,3140402363006.0,6.0,754.0
3140402363.0,3140402363007.0,7.0,379.0
3140402363.0,3140402363008.0,8.0,46.0
3140402363.0,3140402363009.0,9.0,248.0
3140402363.0,3140402363010.0,10.0,404.0
