codigo_mesa,codigo_recinto,nro_mesa,votantes_habilitados
7110304654001,7110304654,1,973
7110304654002,7110304654,2,355
7110304654003,7110304654,3,326
7110304654004,7110304654,4,394
7110304654005,7110304654,5,959
7110304654006,7110304654,6,518
7110304654007,7110304654,7,952
7110304654008,7110304654,8,892
7110304654009,7110304654,9,587
7110304654010,7110304654,10,95
7110304654011,7110304654,11,800
7110304654012,7110304654,12,334
7110304654013,7110304654,13,797
7110304654014,7110304654,14,347
7110404668001,7110404668,1,387
7110404668002,7110404668,2,202
7110504670001,7110504670,1,270
7110504670002,7110504670,2,430
7110504670003,7110504670,3,607
7110504670004,7110504670,4,911
7110504670005,7110504670,5,624
7110504670006,7110504670,6,844
7110504670007,7110504670,7,762
7110504670008,7110504670,8,75
7110504670009,7110504670,9,132
7110504670010,7110504670,10,184
7110504670011,7110504670,11,577
7110504670012,7110504670,12,677
7110504670013,7110504670,13,32
7110504670014,7110504670,14,317
7110504670015,7110504670,15,655
7110504670016,7110504670,16,988
7110504670017,7110504670,17,664
7110504670018,7110504670,18,161
7110604688001,7110604688,1,278
7110604688002,7110604688,2,881
7110604688003,7110604688,3,765
7110604688004,7110604688,4,993
7110604688005,7110604688,5,827
7110604688006,7110604688,6,376
7110604688007,7110604688,7,787
7110604688008,7110604688,8,830
7110604688009,7110604688,9,27
7110604688010,7110604688,10,547
7110604688011,7110604688,11,316
7110604688012,7110604688,12,580
7110604688013,7110604688,13,199
7110604688014,7110604688,14,450
7110604702001,7110604702,1,231
7110604702002,7110604702,2,216
7110604702003,7110604702,3,920
7110604702004,7110604702,4,968
7110604702005,7110604702,5,593
7110604702006,7110604702,6,587
7110604702007,7110604702,7,847
7110604702008,7110604702,8,730
7110604702009,7110604702,9,403
7110604702010,7110604702,10,260
7110604702011,7110604702,11,438
7110604702012,7110604702,12,412
7110604702013,7110604702,13,603
7110604702014,7110604702,14,245
7110604702015,7110604702,15,430
7130104717001,7130104717,1,380
7130104717002,7130104717,2,732
7130104717003,7130104717,3,659
7130104717004,7130104717,4,537
7130104717005,7130104717,5,244
7130104717006,7130104717,6,614
7130104717007,7130104717,7,177
7130104717008,7130104717,8,247
7130104717009,7130104717,9,849
7130204726001,7130204726,1,251
7130204726002,7130204726,2,286
7130204726003,7130204726,3,970
7130204726004,7130204726,4,940
7130204726005,7130204726,5,22
7130204726006,7130204726,6,143
7130204726007,7130204726,7,961
7130204726008,7130204726,8,78
7130204726009,7130204726,9,139
7130204726010,7130204726,10,348
7130204726011,7130204726,11,758
7130204726012,7130204726,12,991
7130204726013,7130204726,13,836
7130204726014,7130204726,14,86
7130204726015,7130204726,15,348
7130204726016,7130204726,16,921
7130204726017,7130204726,17,784
7130204726018,7130204726,18,161
7130204726019,7130204726,19,11
7130204745001,7130204745,1,186
7130204745002,7130204745,2,226
7130204745003,7130204745,3,913
7130204745004,7130204745,4,600
7130204745005,7130204745,5,961
7130204745006,7130204745,6,925
7130204745007,7130204745,7,83
7130204745008,7130204745,8,888
7130204745009,7130204745,9,54
7130204745010,7130204745,10,676
7130204755001,7130204755,1,126
7130204755002,7130204755,2,635
7130204755003,7130204755,3,573
7130204755004,7130204755,4,305
7130204755005,7130204755,5,996
7130204755006,7130204755,6,326
7130204755007,7130204755,7,405
7130204755008,7130204755,8,573
7130204755009,7130204755,9,15
7130204755010,7130204755,10,112
7130204755011,7130204755,11,833
7130204755012,7130204755,12,364
7130204755013,7130204755,13,628
7130204755014,7130204755,14,56
7130204755015,7130204755,15,54
7130204755016,7130204755,16,217
7140104771001,7140104771,1,658
7140104771002,7140104771,2,955
7140104771003,7140104771,3,119
7140104771004,7140104771,4,174
7140104771005,7140104771,5,235
7140104771006,7140104771,6,814
7140104771007,7140104771,7,786
7140104771008,7140104771,8,52
7140104771009,7140104771,9,54
7140104780001,7140104780,1,678
7140104780002,7140104780,2,398
7140104780003,7140104780,3,637
7140104780004,7140104780,4,571
7140104780005,7140104780,5,957
7140104780006,7140104780,6,245
7140104780007,7140104780,7,120
7140204787001,7140204787,1,166
7140204787002,7140204787,2,594
7140204787003,7140204787,3,872
7140204787004,7140204787,4,134
7140204787005,7140204787,5,602
7140204787006,7140204787,6,683
7140204787007,7140204787,7,298
7140204787008,7140204787,8,609
7140204787009,7140204787,9,867
7140204787010,7140204787,10,409
7140204787011,7140204787,11,248
7140204787012,7140204787,12,307
7140204787013,7140204787,13,342
7140304800001,7140304800,1,492
7150104801001,7150104801,1,397
7150104801002,7150104801,2,575
7150104801003,7150104801,3,540
7150104801004,7150104801,4,956
7150104801005,7150104801,5,486
7150104801006,7150104801,6,856
7150104801007,7150104801,7,195
7150104801008,7150104801,8,389
7150104801009,7150104801,9,176
7150104801010,7150104801,10,366
7150104801011,7150104801,11,461
7150104801012,7150104801,12,740
7150104801013,7150104801,13,322
7150104801014,7150104801,14,746
7150104801015,7150104801,15,476
7150104801016,7150104801,16,728
7150104817001,7150104817,1,839
7150104817002,7150104817,2,280
7150104817003,7150104817,3,791
7150104817004,7150104817,4,856
7150104817005,7150104817,5,635
7150104817006,7150104817,6,997
7150104817007,7150104817,7,4
7150104817008,7150104817,8,306
7150104817009,7150104817,9,988
7150104817010,7150104817,10,933
7150104817011,7150104817,11,941
7150204828001,7150204828,1,505
7150204828002,7150204828,2,85
7150204828003,7150204828,3,43
7150204828004,7150204828,4,243
7150204828005,7150204828,5,872
7150204828006,7150204828,6,849
7150204828007,7150204828,7,185
7150204828008,7150204828,8,705
7150204828009,7150204828,9,934
7150204828010,7150204828,10,420
7150204828011,7150204828,11,579
7150204828012,7150204828,12,250
7150204828013,7150204828,13,731
7150204828014,7150204828,14,950
7150204828015,7150204828,15,334
7150204828016,7150204828,16,628
7150204828017,7150204828,17,246
7150204845001,7150204845,1,912
7150204845002,7150204845,2,449
7150204845003,7150204845,3,783
7150204845004,7150204845,4,42
7150204845005,7150204845,5,497
7150204845006,7150204845,6,922
7150204845007,7150204845,7,116
7150204845008,7150204845,8,391
7150204845009,7150204845,9,558
7150304854001,7150304854,1,635
7150304854002,7150304854,2,972
7150304854003,7150304854,3,307
7150304854004,7150304854,4,762
7150304854005,7150304854,5,11
7150304854006,7150304854,6,575
7150304854007,7150304854,7,329
7150304854008,7150304854,8,367
7150304854009,7150304854,9,325
7150304854010,7150304854,10,20
7150304854011,7150304854,11,862
7150304854012,7150304854,12,547
7150304854013,7150304854,13,233
7150304854014,7150304854,14,644
7150304854015,7150304854,15,99
7150304854016,7150304854,16,923
7150304854017,7150304854,17,29
7150304854018,7150304854,18,956
7150304872001,7150304872,1,69
7150304872002,7150304872,2,785
7150304872003,7150304872,3,874
7150304872004,7150304872,4,241
7150304872005,7150304872,5,891
7150304872006,7150304872,6,34
7150304872007,7150304872,7,136
8010104879001,8010104879,1,159
8010104879002,8010104879,2,578
8010104879003,8010104879,3,267
8010104879004,8010104879,4,701
8010104879005,8010104879,5,549
8010104879006,8010104879,6,312
8010104879007,8010104879,7,937
8010104879008,8010104879,8,425
8010104879009,8010104879,9,365
8010104879010,8010104879,10,265
8010104879011,8010104879,11,569
8010104890001,8010104890,1,633
8010104890002,8010104890,2,785
8010104890003,8010104890,3,374
8010104890004,8010104890,4,90
8010104890005,8010104890,5,269
8010104890006,8010104890,6,902
8010104890007,8010104890,7,505
8010104890008,8010104890,8,922
8010104890009,8010104890,9,329
8010104890010,8010104890,10,12
8020104900001,8020104900,1,764
8020104900002,8020104900,2,683
8020104900003,8020104900,3,112
8020104900004,8020104900,4,821
8020104900005,8020104900,5,82
8020104900006,8020104900,6,304
8020104900007,8020104900,7,658
8020104900008,8020104900,8,580
8020104900009,8020104900,9,420
8020104900010,8020104900,10,35
8020104900011,8020104900,11,64
8020104900012,8020104900,12,411
8020104900013,8020104900,13,812
8020104900014,8020104900,14,501
8020104900015,8020104900,15,318
8020104900016,8020104900,16,644
8020104900017,8020104900,17,498
8020104900018,8020104900,18,735
8020104918001,8020104918,1,501
8020104918002,8020104918,2,778
8020104918003,8020104918,3,773
8020104918004,8020104918,4,9
8020104918005,8020104918,5,560
8020104918006,8020104918,6,102
8020104918007,8020104918,7,775
8020104918008,8020104918,8,252
8030104926001,8030104926,1,723
8030104926002,8030104926,2,479
8030104926003,8030104926,3,168
8030104926004,8030104926,4,127
8030104926005,8030104926,5,484
8030104926006,8030104926,6,972
8030104926007,8030104926,7,219
8030104933001,8030104933,1,19
8030204934001,8030204934,1,777
8030204934002,8030204934,2,386
8030204934003,8030204934,3,614
8030204934004,8030204934,4,342
8030204934005,8030204934,5,685
8030204934006,8030204934,6,348
8030204934007,8030204934,7,443
8030204934008,8030204934,8,61
8030204934009,8030204934,9,231
8030204934010,8030204934,10,363
8030204934011,8030204934,11,915
8030204934012,8030204934,12,353
8030204934013,8030204934,13,938
8030204934014,8030204934,14,389
8030204934015,8030204934,15,292
8030204934016,8030204934,16,969
8030204934017,8030204934,17,879
8030204934018,8030204934,18,492
8030204952001,8030204952,1,147
8030204952002,8030204952,2,441
8030204952003,8030204952,3,62
8030204952004,8030204952,4,909
8030204952005,8030204952,5,991
8030204952006,8030204952,6,368
8030204952007,8030204952,7,484
8030204952008,8030204952,8,617
8030204952009,8030204952,9,489
8030204952010,8030204952,10,533
8030204952011,8030204952,11,412
8030204952012,8030204952,12,717
8030204964001,8030204964,1,873
8030204964002,8030204964,2,867
8030204964003,8030204964,3,875
8030204964004,8030204964,4,11
8030204964005,8030204964,5,593
8030204964006,8030204964,6,18
8030204964007,8030204964,7,626
8030204964008,8030204964,8,988
8030204964009,8030204964,9,860
8030204964010,8030204964,10,126
8030204964011,8030204964,11,911
8030204964012,8030204964,12,94
8030204964013,8030204964,13,95
8030204964014,8030204964,14,656
8030304978001,8030304978,1,455
8030304978002,8030304978,2,842
8030304980001,8030304980,1,994
8030304980002,8030304980,2,932
8030304980003,8030304980,3,979
8030304980004,8030304980,4,419
8030304980005,8030304980,5,349
8030304980006,8030304980,6,253
8030304980007,8030304980,7,838
8030304980008,8030304980,8,97
8030304980009,8030304980,9,761
8030304980010,8030304980,10,540
8030304980011,8030304980,11,522
8030304980012,8030304980,12,296
8030304980013,8030304980,13,920
8030304980014,8030304980,14,556
8030404994001,8030404994,1,808
8030404994002,8030404994,2,586
8030404994003,8030404994,3,646
8030404994004,8030404994,4,18
8030404994005,8030404994,5,162
8030404994006,8030404994,6,7
8030404994007,8030404994,7,614
8030404994008,8030404994,8,386
8030404994009,8030404994,9,462
8030404994010,8030404994,10,959
8030404994011,8030404994,11,922
8030404994012,8030404994,12,823
8030404994013,8030404994,13,775
8030404994014,8030404994,14,859
8030404994015,8030404994,15,781
8030404994016,8030404994,16,776
8030404994017,8030404994,17,158
8030404994018,8030404994,18,384
8040105012001,8040105012,1,621
8040105012002,8040105012,2,943
8040105012003,8040105012,3,941
8040105012004,8040105012,4,540
8040105012005,8040105012,5,123
8040105012006,8040105012,6,767
8040105012007,8040105012,7,430
8040105012008,8040105012,8,653
8040105012009,8040105012,9,307
8040105012010,8040105012,10,428
8040105022001,8040105022,1,139
8040105022002,8040105022,2,652
8040105022003,8040105022,3,568
8040105022004,8040105022,4,219
8040105022005,8040105022,5,510
8040105022006,8040105022,6,36
8040105022007,8040105022,7,950
8040105022008,8040105022,8,917
8040105022009,8040105022,9,504
8040105022010,8040105022,10,838
8040105022011,8040105022,11,907
8040105022012,8040105022,12,711
8040205034001,8040205034,1,24
8040205034002,8040205034,2,425
8040205034003,8040205034,3,376
8040205034004,8040205034,4,925
8040205034005,8040205034,5,262
8040205034006,8040205034,6,519
8040205034007,8040205034,7,268
8040205034008,8040205034,8,672
8040205034009,8040205034,9,789
8040205034010,8040205034,10,119
8040205034011,8040205034,11,840
8040205034012,8040205034,12,526
8050105046001,8050105046,1,900
8050105046002,8050105046,2,847
8050105046003,8050105046,3,761
8050105046004,8050105046,4,964
8050105046005,8050105046,5,89
8050105046006,8050105046,6,718
8050105046007,8050105046,7,825
8050105046008,8050105046,8,50
8050105054001,8050105054,1,576
8050105054002,8050105054,2,308
8050105054003,8050105054,3,821
8050105054004,8050105054,4,945
8050105054005,8050105054,5,825
8050105054006,8050105054,6,194
8050105054007,8050105054,7,595
8050105054008,8050105054,8,184
8050105054009,8050105054,9,973
8050105054010,8050105054,10,609
8050105054011,8050105054,11,146
8050105054012,8050105054,12,11
8050105054013,8050105054,13,52
8060105067001,8060105067,1,624
8060105067002,8060105067,2,762
8060105067003,8060105067,3,597
8060105067004,8060105067,4,158
8060105067005,8060105067,5,335
8060105067006,8060105067,6,334
8060105067007,8060105067,7,654
8060105067008,8060105067,8,686
8060105067009,8060105067,9,51
8060105067010,8060105067,10,547
8060105067011,8060105067,11,584
8060105067012,8060105067,12,843
8060105067013,8060105067,13,682
8060105067014,8060105067,14,274
8060105067015,8060105067,15,655
8060205082001,8060205082,1,155
8060205082002,8060205082,2,351
8060205082003,8060205082,3,959
8070105085001,8070105085,1,635
8070105085002,8070105085,2,424
8070105085003,8070105085,3,428
8070105085004,8070105085,4,754
8070105085005,8070105085,5,110
8070105085006,8070105085,6,267
8070105085007,8070105085,7,715
8070105085008,8070105085,8,840
8070105085009,8070105085,9,464
8070105085010,8070105085,10,592
8070105085011,8070105085,11,959
8070105085012,8070105085,12,50
8070205097001,8070205097,1,21
8070205097002,8070205097,2,6
8070205097003,8070205097,3,628
8070205097004,8070205097,4,248
8070205097005,8070205097,5,914
8070205097006,8070205097,6,200
8070205097007,8070205097,7,323
8070205097008,8070205097,8,273
8070205097009,8070205097,9,589
8070205097010,8070205097,10,402
8070205097011,8070205097,11,491
8070305108001,8070305108,1,269
8070305108002,8070305108,2,435
8070305108003,8070305108,3,903
8070305108004,8070305108,4,427
8070305108005,8070305108,5,507
8070305108006,8070305108,6,709
8070305108007,8070305108,7,147
8070305108008,8070305108,8,138
8070305108009,8070305108,9,698
8070305108010,8070305108,10,788
8070305108011,8070305108,11,495
8070305108012,8070305108,12,669
8070305108013,8070305108,13,594
8070305108014,8070305108,14,756
8070305108015,8070305108,15,904
8070305108016,8070305108,16,705
8070305108017,8070305108,17,598
8070305108018,8070305108,18,722
8070305126001,8070305126,1,616
8070305126002,8070305126,2,810
8070305126003,8070305126,3,382
8070305126004,8070305126,4,361
8070305126005,8070305126,5,588
8070305126006,8070305126,6,412
8070305132001,8070305132,1,779
8070305132002,8070305132,2,225
8080105134001,8080105134,1,679
8080105134002,8080105134,2,417
8080105134003,8080105134,3,856
8080105134004,8080105134,4,274
8080105134005,8080105134,5,893
8080105134006,8080105134,6,175
8080105134007,8080105134,7,367
8080105134008,8080105134,8,20
8080105134009,8080105134,9,216
8080105134010,8080105134,10,86
8080105134011,8080105134,11,899
8080105145001,8080105145,1,52
8080105145002,8080105145,2,764
8080105145003,8080105145,3,308
8080105145004,8080105145,4,525
8080105145005,8080105145,5,663
8080105145006,8080105145,6,378
8080105145007,8080105145,7,99
8080105145008,8080105145,8,261
8080105145009,8080105145,9,118
8080105145010,8080105145,10,700
8080305155001,8080305155,1,981
8080305155002,8080305155,2,985
8080305155003,8080305155,3,475
8080305155004,8080305155,4,797
8080305155005,8080305155,5,931
8080305155006,8080305155,6,956
8080305155007,8080305155,7,890
8080305155008,8080305155,8,746
8080305155009,8080305155,9,858
8080305155010,8080305155,10,394
8080305155011,8080305155,11,316
8080305155012,8080305155,12,136
8080305155013,8080305155,13,571
8080305155014,8080305155,14,635
8080305155015,8080305155,15,210
8080305155016,8080305155,16,301
8080305155017,8080305155,17,409
8080305155018,8080305155,18,466
8080305155019,8080305155,19,222
8080305155020,8080305155,20,401
9010105175001,9010105175,1,724
9010105175002,9010105175,2,341
9010105175003,9010105175,3,704
9010105175004,9010105175,4,188
9010105175005,9010105175,5,211
9010105175006,9010105175,6,375
9010105175007,9010105175,7,525
9010105175008,9010105175,8,191
9010105175009,9010105175,9,363
9010105175010,9010105175,10,69
9010105175011,9010105175,11,357
9010105175012,9010105175,12,578
9010105175013,9010105175,13,770
9010105175014,9010105175,14,821
9010105175015,9010105175,15,652
9010105190001,9010105190,1,661
9010105190002,9010105190,2,566
9010105190003,9010105190,3,965
9010205193001,9010205193,1,915
9010205193002,9010205193,2,912
9010205193003,9010205193,3,268
9020105196001,9020105196,1,328
9020105196002,9020105196,2,562
9020105196003,9020105196,3,669
9020105196004,9020105196,4,648
9020105196005,9020105196,5,530
9020105196006,9020105196,6,762
9020105196007,9020105196,7,95
9020105203001,9020105203,1,186
9020105203002,9020105203,2,432
9020105205001,9020105205,1,62
9020105205002,9020105205,2,521
9020105205003,9020105205,3,201
9020105205004,9020105205,4,560
9020105205005,9020105205,5,749
9020105205006,9020105205,6,202
9020105205007,9020105205,7,963
9020205212001,9020205212,1,377
9020205212002,9020205212,2,71
9020205212003,9020205212,3,284
9020205212004,9020205212,4,131
9020205212005,9020205212,5,598
9020205212006,9020205212,6,425
9030105218001,9030105218,1,374
9030105218002,9030105218,2,99
9030105218003,9030105218,3,637
9030105218004,9030105218,4,822
9030105218005,9030105218,5,329
9030105218006,9030105218,6,493
9030105218007,9030105218,7,178
9030105218008,9030105218,8,24
9030105218009,9030105218,9,294
9030105218010,9030105218,10,850
9030105218011,9030105218,11,617
9030105218012,9030105218,12,544
9030105218013,9030105218,13,211
9030105218014,9030105218,14,177
9030305232001,9030305232,1,12
9030305232002,9030305232,2,812
9030305232003,9030305232,3,715
9030305232004,9030305232,4,621
9030305232005,9030305232,5,312
9030305232006,9030305232,6,271
9030305232007,9030305232,7,217
9030305232008,9030305232,8,875
9030305232009,9030305232,9,735
9030305232010,9030305232,10,83
9030305232011,9030305232,11,760
9030305232012,9030305232,12,621
9030305232013,9030305232,13,56
9030305245001,9030305245,1,940
9030305245002,9030305245,2,425
9030305245003,9030305245,3,473
9030305245004,9030305245,4,590
9030305245005,9030305245,5,102
9030305245006,9030305245,6,616
9030305245007,9030305245,7,576
9030305245008,9030305245,8,293
9030305245009,9030305245,9,530
9030305245010,9030305245,10,81
9030305245011,9030305245,11,511
9030305245012,9030305245,12,674
9030305245013,9030305245,13,714
9030305245014,9030305245,14,318
9030305245015,9030305245,15,930
9030305245016,9030305245,16,878
9030305245017,9030305245,17,965
9030305245018,9030305245,18,769
9030305245019,9030305245,19,294
9030305245020,9030305245,20,473
9030305265001,9030305265,1,729
9030305265002,9030305265,2,257
9030305265003,9030305265,3,980
9040105268001,9040105268,1,821
9040105268002,9040105268,2,728
9040105268003,9040105268,3,558
9040105268004,9040105268,4,574
9040105268005,9040105268,5,846
9040105268006,9040105268,6,369
9040105268007,9040105268,7,858
9040105268008,9040105268,8,980
9040105268009,9040105268,9,344
9040105277001,9040105277,1,347
9040105277002,9040105277,2,135
9040105277003,9040105277,3,116
9040105277004,9040105277,4,741
9040105277005,9040105277,5,288
9040105277006,9040105277,6,622
9040105277007,9040105277,7,843
9040105277008,9040105277,8,85
9040105277009,9040105277,9,541
9040105277010,9040105277,10,514
9040105277011,9040105277,11,609
9040105277012,9040105277,12,268
9040105277013,9040105277,13,515
9040105277014,9040105277,14,267
9040105277015,9040105277,15,543
9040105277016,9040105277,16,357
9040205293001,9040205293,1,501
9040205293002,9040205293,2,538
9040205293003,9040205293,3,665
9040205293004,9040205293,4,679
9040205293005,9040205293,5,365
9040205293006,9040205293,6,456
9040205293007,9040205293,7,828
9040205293008,9040205293,8,282
9040205293009,9040205293,9,789
9040205293010,9040205293,10,759
9040205293011,9040205293,11,830
9040205293012,9040205293,12,861
9040205293013,9040205293,13,574
9040205293014,9040205293,14,283
9040205293015,9040205293,15,60
9040205293016,9040205293,16,867
9040205293017,9040205293,17,655
9050105310001,9050105310,1,118
9050105310002,9050105310,2,497
9050105310003,9050105310,3,160
9050105310004,9050105310,4,737
9050105310005,9050105310,5,643
9050105310006,9050105310,6,650
9050105310007,9050105310,7,871
9050105310008,9050105310,8,737
9050105310009,9050105310,9,554
9050105319001,9050105319,1,232
9050105319002,9050105319,2,638
9050105319003,9050105319,3,392
9050105319004,9050105319,4,471
9050105319005,9050105319,5,636
9050205324001,9050205324,1,677
9050205324002,9050205324,2,200
9050205324003,9050205324,3,64
9050205324004,9050205324,4,794
9050205324005,9050205324,5,433
9050205324006,9050205324,6,499
9050205324007,9050205324,7,940
9050205324008,9050205324,8,439
9050205324009,9050205324,9,3
9050205324010,9050205324,10,56
9050205324011,9050205324,11,614
9050305335001,9050305335,1,917
9050305335002,9050305335,2,11
9050305335003,9050305335,3,42
9050305335004,9050305335,4,769
9050305335005,9050305335,5,973
9050305335006,9050305335,6,390
9050305335007,9050305335,7,82
9050305335008,9050305335,8,449
9050305335009,9050305335,9,387
9050305335010,9050305335,10,120
9050305335011,9050305335,11,637
9050305335012,9050305335,12,66
9050305335013,9050305335,13,645
9050305335014,9050305335,14,943
9050305335015,9050305335,15,791
9050305335016,9050305335,16,33
9050305335017,9050305335,17,73
